book_id,genres_clean,rating_clean
163,adventure,4.35
163,childrens,4.35
163,greek mythology,4.35
163,urban fantasy,4.35
163,young adult fantasy,4.35
164,young adult,4.11
164,romance,4.11
164,contemporary,4.11
164,fiction,4.11
164,realistic fiction,4.11
164,teen,4.11
164,coming of age,4.11
164,young adult contemporary,4.11
164,high school,4.11
165,fantasy,4.1
165,fiction,4.1
165,epic fantasy,4.1
165,science fiction fantasy,4.1
165,high fantasy,4.1
165,adult,4.1
165,adventure,4.1
165,dragons,4.1
165,epic,4.1
166,young adult,3.68
166,dystopia,3.68
166,romance,3.68
166,science fiction,3.68
166,fiction,3.68
166,fantasy,3.68
166,teen,3.68
166,futuristic,3.68
166,post apocalyptic,3.68
168,horror,4.34
168,fiction,4.34
168,fantasy,4.34
168,science fiction,4.34
168,post apocalyptic,4.34
168,thriller,4.34
168,dystopia,4.34
168,apocalyptic,4.34
168,classics,4.34
169,romance,4.14
169,fiction,4.14
169,young adult,4.14
169,contemporary,4.14
169,chick lit,4.14
169,adult,4.14
169,realistic fiction,4.14
169,adult fiction,4.14
169,drama,4.14
169,love,4.14
170,fiction,3.6
170,thriller,3.6
170,mystery,3.6
170,suspense,3.6
170,crime,3.6
170,mystery thriller,3.6
170,novels,3.6
170,adventure,3.6
170,science fiction,3.6
170,drama,3.6
171,classics,3.99
171,fiction,3.99
171,romance,3.99
171,historical fiction,3.99
171,literature,3.99
171,historical,3.99
171,19th century,3.99
171,classic literature,3.99
171,british literature,3.99
172,classics,4.02
172,fiction,4.02
172,romance,4.02
172,russia,4.02
172,historical fiction,4.02
172,literature,4.02
172,russian literature,4.02
172,novels,4.02
172,19th century,4.02
172,classic literature,4.02
177,classics,4.18
177,fiction,4.18
177,russia,4.18
177,literature,4.18
177,russian literature,4.18
177,novels,4.18
177,philosophy,4.18
177,crime,4.18
177,19th century,4.18
177,school,4.18
178,classics,3.98
178,fiction,3.98
178,feminism,3.98
178,mental health,3.98
178,psychology,3.98
178,mental illness,3.98
178,literature,3.98
178,novels,3.98
178,poetry,3.98
178,adult,3.98
179,nonfiction,4.07
179,memoir,4.07
179,biography,4.07
179,classics,4.07
179,ireland,4.07
179,autobiography,4.07
179,biography memoir,4.07
179,history,4.07
179,irish literature,4.07
179,historical,4.07
180,classics,3.99
180,fiction,3.99
180,philosophy,3.99
180,religion,3.99
180,spirituality,3.99
180,literature,3.99
180,buddhism,3.99
180,german literature,3.99
180,novels,3.99
180,historical fiction,3.99
181,nonfiction,4.05
181,classics,4.05
181,true crime,4.05
181,crime,4.05
181,mystery,4.05
181,history,4.05
181,literature,4.05
181,thriller,4.05
181,american,4.05
181,biography,4.05
182,young adult,3.76
182,fantasy,3.76
182,paranormal,3.76
182,romance,3.76
182,fiction,3.76
182,magic,3.76
182,supernatural,3.76
182,witches,3.76
182,paranormal romance,3.76
182,urban fantasy,3.76
183,fantasy,4.33
183,young adult,4.33
183,paranormal,4.33
183,romance,4.33
183,steampunk,4.33
183,historical fiction,4.33
183,fiction,4.33
183,urban fantasy,4.33
183,vampires,4.33
183,angels,4.33
184,childrens,4.29
184,fiction,4.29
184,classics,4.29
184,fantasy,4.29
184,young adult,4.29
184,middle grade,4.29
184,humor,4.29
184,magic,4.29
184,juvenile,4.29
185,fantasy,4.03
185,fiction,4.03
185,romance,4.03
185,historical fiction,4.03
185,magic,4.03
185,young adult,4.03
185,magical realism,4.03
185,adult,4.03
185,historical,4.03
186,historical fiction,4.04
186,fiction,4.04
186,historical,4.04
186,romance,4.04
186,adult,4.04
186,british literature,4.04
186,historical romance,4.04
186,tudor period,4.04
186,chick lit,4.04
186,adult fiction,4.04
187,young adult,3.86
187,dystopia,3.86
187,science fiction,3.86
187,fiction,3.86
187,fantasy,3.86
187,romance,3.86
187,teen,3.86
187,adventure,3.86
187,post apocalyptic,3.86
187,science fiction fantasy,3.86
188,fantasy,4.31
188,fiction,4.31
188,epic fantasy,4.31
188,science fiction fantasy,4.31
188,high fantasy,4.31
188,dragons,4.31
188,adult,4.31
188,adventure,4.31
188,epic,4.31
189,fantasy,4.47
189,classics,4.47
189,fiction,4.47
189,adventure,4.47
189,science fiction fantasy,4.47
189,epic fantasy,4.47
189,literature,4.47
189,high fantasy,4.47
189,novels,4.47
189,young adult,4.47
190,nonfiction,3.96
190,memoir,3.96
190,travel,3.96
190,biography,3.96
190,adventure,3.96
190,biography memoir,3.96
190,autobiography,3.96
190,nature,3.96
191,graphic novels,4.35
191,comics,4.35
191,fiction,4.35
191,science fiction,4.35
191,fantasy,4.35
191,graphic novels comics,4.35
191,comic book,4.35
191,classics,4.35
191,superheroes,4.35
191,dystopia,4.35
192,fantasy,4.55
192,fiction,4.55
192,epic fantasy,4.55
192,high fantasy,4.55
192,magic,4.55
192,science fiction fantasy,4.55
192,adult,4.55
192,adventure,4.55
192,epic,4.55
193,nonfiction,4.11
193,psychology,4.11
193,business,4.11
193,self help,4.11
193,sociology,4.11
193,science,4.11
193,personal development,4.11
193,economics,4.11
193,leadership,4.11
194,classics,3.46
194,fiction,3.46
194,literature,3.46
194,adventure,3.46
194,novels,3.46
194,historical fiction,3.46
194,american,3.46
194,classic literature,3.46
194,19th century,3.46
197,fantasy,3.96
197,vampires,3.96
197,paranormal,3.96
197,urban fantasy,3.96
197,romance,3.96
197,fiction,3.96
197,mystery,3.96
197,paranormal romance,3.96
197,supernatural,3.96
197,horror,3.96
199,nonfiction,4.12
199,animals,4.12
199,memoir,4.12
199,dogs,4.12
199,biography,4.12
199,humor,4.12
199,biography memoir,4.12
199,adult,4.12
199,contemporary,4.12
199,autobiography,4.12
200,mystery,4.23
200,classics,4.23
200,fiction,4.23
200,crime,4.23
200,thriller,4.23
200,mystery thriller,4.23
200,adult,4.23
200,suspense,4.23
200,novels,4.23
201,fiction,3.66
201,mystery,3.66
201,thriller,3.66
201,mystery thriller,3.66
201,suspense,3.66
201,adventure,3.66
201,historical fiction,3.66
201,crime,3.66
201,novels,3.66
201,adult,3.66
202,young adult,4.0
202,fantasy,4.0
202,romance,4.0
202,paranormal,4.0
202,angels,4.0
202,paranormal romance,4.0
202,supernatural,4.0
202,fiction,4.0
202,urban fantasy,4.0
202,young adult fantasy,4.0
203,romance,4.15
203,new adult,4.15
203,contemporary,4.15
203,young adult,4.15
203,contemporary romance,4.15
203,college,4.15
203,fiction,4.15
203,chick lit,4.15
203,adult,4.15
203,love,4.15
204,classics,4.02
204,fiction,4.02
204,christmas,4.02
204,fantasy,4.02
204,literature,4.02
204,historical fiction,4.02
204,holiday,4.02
204,19th century,4.02
204,classic literature,4.02
205,horror,3.97
205,fantasy,3.97
205,fiction,3.97
205,vampires,3.97
205,paranormal,3.97
205,supernatural,3.97
205,classics,3.97
205,gothic,3.97
205,urban fantasy,3.97
205,historical fiction,3.97
206,young adult,4.15
206,romance,4.15
206,dystopia,4.15
206,fantasy,4.15
206,fiction,4.15
206,science fiction,4.15
206,teen,4.15
206,chick lit,4.15
206,young adult fantasy,4.15
207,mystery,4.03
207,fiction,4.03
207,humor,4.03
207,chick lit,4.03
207,romance,4.03
207,crime,4.03
207,mystery thriller,4.03
207,contemporary,4.03
207,adult,4.03
207,comedy,4.03
208,nonfiction,4.04
208,science,4.04
208,history,4.04
208,biography,4.04
208,medicine,4.04
208,medical,4.04
208,biography memoir,4.04
208,historical,4.04
209,horror,4.14
209,fiction,4.14
209,thriller,4.14
209,mystery,4.14
209,crime,4.14
209,suspense,4.14
209,mystery thriller,4.14
209,classics,4.14
209,novels,4.14
209,drama,4.14
210,young adult,4.14
210,fantasy,4.14
210,vampires,4.14
210,paranormal,4.14
210,romance,4.14
210,urban fantasy,4.14
210,fiction,4.14
210,supernatural,4.14
210,paranormal romance,4.14
210,magic,4.14
211,nonfiction,3.89
211,psychology,3.89
211,business,3.89
211,science,3.89
211,self help,3.89
211,sociology,3.89
211,personal development,3.89
211,philosophy,3.89
211,leadership,3.89
212,fiction,3.88
212,historical fiction,3.88
212,romance,3.88
212,classics,3.88
212,historical,3.88
212,war,3.88
212,literary fiction,3.88
212,contemporary,3.88
212,literature,3.88
212,novels,3.88
213,classics,3.78
213,fiction,3.78
213,fantasy,3.78
213,literature,3.78
213,short stories,3.78
213,philosophy,3.78
213,school,3.78
213,german literature,3.78
213,horror,3.78
213,novels,3.78
214,fantasy,4.33
214,young adult,4.33
214,mythology,4.33
214,fiction,4.33
214,middle grade,4.33
214,adventure,4.33
214,childrens,4.33
214,greek mythology,4.33
214,urban fantasy,4.33
214,magic,4.33
215,science fiction,4.31
215,fiction,4.31
215,young adult,4.31
215,fantasy,4.31
215,dystopia,4.31
215,adventure,4.31
215,science fiction fantasy,4.31
215,adult,4.31
215,cyberpunk,4.31
215,novels,4.31
216,fiction,4.19
216,animals,4.19
216,contemporary,4.19
216,dogs,4.19
216,adult fiction,4.19
216,adult,4.19
216,novels,4.19
216,family,4.19
219,fantasy,4.24
219,classics,4.24
219,fiction,4.24
219,young adult,4.24
219,childrens,4.24
219,christian,4.24
219,adventure,4.24
219,science fiction fantasy,4.24
219,middle grade,4.24
219,christian fiction,4.24
220,young adult,4.23
220,vampires,4.23
220,fantasy,4.23
220,paranormal,4.23
220,romance,4.23
220,fiction,4.23
220,paranormal romance,4.23
220,supernatural,4.23
220,teen,4.23
220,werewolves,4.23
221,nonfiction,4.08
221,memoir,4.08
221,biography,4.08
221,psychology,4.08
221,autobiography,4.08
221,abuse,4.08
221,adult,4.08
221,biography memoir,4.08
221,true crime,4.08
221,true story,4.08
222,fiction,3.98
222,thriller,3.98
222,mystery,3.98
222,suspense,3.98
222,espionage,3.98
222,adventure,3.98
222,action,3.98
222,mystery thriller,3.98
222,crime,3.98
222,novels,3.98
223,fantasy,3.82
223,young adult,3.82
223,fiction,3.82
223,middle grade,3.82
223,childrens,3.82
223,adventure,3.82
223,science fiction,3.82
223,magic,3.82
223,urban fantasy,3.82
224,young adult,3.74
224,fantasy,3.74
224,romance,3.74
224,paranormal,3.74
224,angels,3.74
224,paranormal romance,3.74
224,fiction,3.74
224,supernatural,3.74
224,urban fantasy,3.74
224,teen,3.74
225,classics,4.35
225,fiction,4.35
225,historical fiction,4.35
225,literature,4.35
225,novels,4.35
225,american,4.35
225,literary fiction,4.35
225,historical,4.35
225,classic literature,4.35
225,adult,4.35
226,mystery,3.92
226,fiction,3.92
226,thriller,3.92
226,crime,3.92
226,mystery thriller,3.92
226,suspense,3.92
226,adult,3.92
226,contemporary,3.92
226,adult fiction,3.92
227,fiction,3.97
227,mystery,3.97
227,thriller,3.97
227,crime,3.97
227,suspense,3.97
227,legal thriller,3.97
227,mystery thriller,3.97
227,drama,3.97
227,novels,3.97
227,law,3.97
228,chick lit,3.4
228,fiction,3.4
228,contemporary,3.4
228,humor,3.4
228,romance,3.4
228,adult fiction,3.4
228,adult,3.4
228,novels,3.4
228,new york,3.4
228,realistic fiction,3.4
229,classics,4.06
229,fantasy,4.06
229,fiction,4.06
229,childrens,4.06
229,young adult,4.06
229,literature,4.06
229,adventure,4.06
229,novels,4.06
229,19th century,4.06
229,british literature,4.06
230,classics,4.13
230,fiction,4.13
230,romance,4.13
230,historical fiction,4.13
230,literature,4.13
230,historical,4.13
230,19th century,4.13
230,british literature,4.13
230,classic literature,4.13
230,historical romance,4.13
231,historical fiction,4.14
231,fiction,4.14
231,holocaust,4.14
231,historical,4.14
231,world war ii,4.14
231,france,4.14
231,war,4.14
231,adult,4.14
231,adult fiction,4.14
232,fantasy,3.99
232,fiction,3.99
232,horror,3.99
232,science fiction,3.99
232,westerns,3.99
232,adventure,3.99
232,science fiction fantasy,3.99
232,thriller,3.99
232,post apocalyptic,3.99
233,fiction,3.89
233,classics,3.89
233,historical fiction,3.89
233,romance,3.89
233,magical realism,3.89
233,literature,3.89
233,novels,3.89
233,spanish literature,3.89
233,literary fiction,3.89
233,historical,3.89
235,fiction,3.92
235,mystery,3.92
235,chick lit,3.92
235,contemporary,3.92
235,adult,3.92
235,adult fiction,3.92
235,thriller,3.92
235,australia,3.92
236,nonfiction,4.11
236,adventure,4.11
236,memoir,4.11
236,travel,4.11
236,biography,4.11
236,history,4.11
236,survival,4.11
236,mountaineering,4.11
236,biography memoir,4.11
236,sports,4.11
237,horror,3.93
237,fiction,3.93
237,thriller,3.93
237,paranormal,3.93
237,fantasy,3.93
237,classics,3.93
237,supernatural,3.93
237,adult,3.93
237,novels,3.93
237,adult fiction,3.93
238,memoir,3.7
238,nonfiction,3.7
238,biography,3.7
238,humor,3.7
238,biography memoir,3.7
238,autobiography,3.7
238,lgbt,3.7
238,psychology,3.7
238,mental illness,3.7
238,adult,3.7
239,horror,4.01
239,fiction,4.01
239,zombies,4.01
239,science fiction,4.01
239,fantasy,4.01
239,post apocalyptic,4.01
239,dystopia,4.01
239,apocalyptic,4.01
239,war,4.01
240,fiction,3.8
240,thriller,3.8
240,mystery,3.8
240,mystery thriller,3.8
240,suspense,3.8
240,historical fiction,3.8
240,adventure,3.8
240,novels,3.8
240,crime,3.8
240,adult,3.8
241,historical fiction,4.11
241,young adult,4.11
241,fiction,4.11
241,classics,4.11
241,childrens,4.11
241,historical,4.11
241,holocaust,4.11
241,middle grade,4.11
241,world war ii,4.11
241,school,4.11
242,mystery,4.08
242,fiction,4.08
242,thriller,4.08
242,crime,4.08
242,suspense,4.08
242,mystery thriller,4.08
242,detective,4.08
242,adult,4.08
242,murder mystery,4.08
243,horror,4.11
243,fiction,4.11
243,thriller,4.11
243,suspense,4.11
243,mystery,4.11
243,novels,4.11
243,adult,4.11
243,mystery thriller,4.11
243,crime,4.11
243,drama,4.11
246,young adult,3.79
246,vampires,3.79
246,fantasy,3.79
246,paranormal,3.79
246,romance,3.79
246,fiction,3.79
246,supernatural,3.79
246,urban fantasy,3.79
246,paranormal romance,3.79
246,teen,3.79
247,self help,4.05
247,nonfiction,4.05
247,business,4.05
247,personal development,4.05
247,psychology,4.05
247,leadership,4.05
247,productivity,4.05
247,management,4.05
247,philosophy,4.05
248,classics,3.94
248,plays,3.94
248,fiction,3.94
248,drama,3.94
248,fantasy,3.94
248,school,3.94
248,romance,3.94
248,literature,3.94
248,theatre,3.94
248,poetry,3.94
249,fiction,3.97
249,contemporary,3.97
249,historical fiction,3.97
249,novels,3.97
249,adult fiction,3.97
249,adult,3.97
249,literary fiction,3.97
249,literature,3.97
249,new york,3.97
249,young adult,3.97
250,young adult,4.43
250,fiction,4.43
250,middle grade,4.43
250,contemporary,4.43
250,realistic fiction,4.43
250,childrens,4.43
250,school,4.43
250,family,4.43
250,coming of age,4.43
250,juvenile,4.43
251,childrens,4.15
251,picture books,4.15
251,classics,4.15
251,fiction,4.15
251,poetry,4.15
251,fantasy,4.15
251,humor,4.15
251,animals,4.15
251,kids,4.15
251,cats,4.15
253,mystery,3.83
253,fiction,3.83
253,crime,3.83
253,thriller,3.83
253,mystery thriller,3.83
253,adult,3.83
253,contemporary,3.83
253,detective,3.83
253,adult fiction,3.83
254,young adult,3.78
254,fantasy,3.78
254,romance,3.78
254,paranormal,3.78
254,werewolves,3.78
254,fiction,3.78
254,paranormal romance,3.78
254,supernatural,3.78
254,urban fantasy,3.78
254,teen,3.78
255,classics,3.68
255,philosophy,3.68
255,literature,3.68
255,politics,3.68
255,science fiction,3.68
255,dystopia,3.68
255,economics,3.68
255,novels,3.68
255,fiction,3.68
256,nonfiction,3.64
256,memoir,3.64
256,biography,3.64
256,travel,3.64
256,education,3.64
256,biography memoir,3.64
256,pakistan,3.64
256,inspirational,3.64
256,history,3.64
257,classics,4.03
257,fantasy,4.03
257,fiction,4.03
257,childrens,4.03
257,young adult,4.03
257,adventure,4.03
257,literature,4.03
257,novels,4.03
257,classic literature,4.03
257,middle grade,4.03
258,fiction,4.24
258,historical fiction,4.24
258,mystery,4.24
258,fantasy,4.24
258,books about books,4.24
258,historical,4.24
258,spain,4.24
258,spanish literature,4.24
258,gothic,4.24
258,magical realism,4.24
259,young adult,3.93
259,dystopia,3.93
259,science fiction,3.93
259,fiction,3.93
259,fantasy,3.93
259,adventure,3.93
259,post apocalyptic,3.93
259,teen,3.93
259,mystery,3.93
260,nonfiction,4.13
260,self help,4.13
260,business,4.13
260,psychology,4.13
260,personal development,4.13
260,leadership,4.13
260,classics,4.13
260,communication,4.13
260,relationships,4.13
261,travel,3.72
261,nonfiction,3.72
261,memoir,3.72
261,italy,3.72
261,romance,3.72
261,biography,3.72
261,chick lit,3.72
261,food,3.72
261,contemporary,3.72
261,biography memoir,3.72
263,fantasy,3.97
263,young adult,3.97
263,fiction,3.97
263,romance,3.97
263,fairy tales,3.97
263,childrens,3.97
263,middle grade,3.97
263,retellings,3.97
263,magic,3.97
263,adventure,3.97
264,classics,3.83
264,fiction,3.83
264,literature,3.83
264,novels,3.83
264,american,3.83
264,historical fiction,3.83
264,spain,3.83
264,school,3.83
264,classic literature,3.83
264,20th century,3.83
265,classics,4.24
265,fiction,4.24
265,historical fiction,4.24
265,young adult,4.24
265,coming of age,4.24
265,historical,4.24
265,literature,4.24
265,new york,4.24
265,novels,4.24
266,mystery,3.93
266,fiction,3.93
266,thriller,3.93
266,crime,3.93
266,suspense,3.93
266,mystery thriller,3.93
266,drama,3.93
266,detective,3.93
266,adult,3.93
266,novels,3.93
267,historical fiction,4.54
267,fiction,4.54
267,historical,4.54
267,world war ii,4.54
267,war,4.54
267,adult,4.54
267,france,4.54
267,adult fiction,4.54
267,romance,4.54
268,fiction,3.8
268,science fiction,3.8
268,dystopia,3.8
268,contemporary,3.8
268,literary fiction,3.8
268,novels,3.8
268,adult,3.8
268,romance,3.8
268,literature,3.8
268,british literature,3.8
269,romance,4.01
269,chick lit,4.01
269,fiction,4.01
269,contemporary,4.01
269,adult,4.01
269,contemporary romance,4.01
269,love,4.01
269,adult fiction,4.01
269,drama,4.01
269,ireland,4.01
272,fiction,3.94
272,romance,3.94
272,magical realism,3.94
272,historical fiction,3.94
272,classics,3.94
272,fantasy,3.94
272,food,3.94
272,spanish literature,3.94
272,adult,3.94
272,novels,3.94
274,fiction,4.36
274,classics,4.36
274,crime,4.36
274,thriller,4.36
274,historical fiction,4.36
274,mystery,4.36
274,drama,4.36
274,novels,4.36
274,literature,4.36
274,american,4.36
275,young adult,3.63
275,contemporary,3.63
275,fiction,3.63
275,romance,3.63
275,realistic fiction,3.63
275,teen,3.63
275,humor,3.63
275,coming of age,3.63
275,young adult contemporary,3.63
276,science fiction,4.13
276,fiction,4.13
276,classics,4.13
276,science fiction fantasy,4.13
276,fantasy,4.13
276,space opera,4.13
276,novels,4.13
276,space,4.13
276,speculative fiction,4.13
277,fantasy,3.99
277,fiction,3.99
277,horror,3.99
277,magical realism,3.99
277,young adult,3.99
277,adult,3.99
277,science fiction fantasy,3.99
277,adult fiction,3.99
277,paranormal,3.99
278,poetry,4.34
278,childrens,4.34
278,classics,4.34
278,fiction,4.34
278,humor,4.34
278,young adult,4.34
278,picture books,4.34
278,juvenile,4.34
278,middle grade,4.34
278,banned books,4.34
279,fantasy,3.75
279,fiction,3.75
279,young adult,3.75
279,plays,3.75
279,magic,3.75
279,adventure,3.75
279,drama,3.75
279,time travel,3.75
279,childrens,3.75
279,middle grade,3.75
280,young adult,3.99
280,dystopia,3.99
280,romance,3.99
280,science fiction,3.99
280,fantasy,3.99
280,fiction,3.99
280,teen,3.99
280,love,3.99
280,post apocalyptic,3.99
281,fiction,3.95
281,mystery,3.95
281,thriller,3.95
281,suspense,3.95
281,crime,3.95
281,legal thriller,3.95
281,mystery thriller,3.95
281,drama,3.95
281,novels,3.95
281,law,3.95
282,fantasy,4.03
282,horror,4.03
282,fiction,4.03
282,young adult,4.03
282,childrens,4.03
282,middle grade,4.03
282,paranormal,4.03
282,adventure,4.03
282,supernatural,4.03
283,fantasy,4.25
283,fiction,4.25
283,humor,4.25
283,urban fantasy,4.25
283,comedy,4.25
283,science fiction fantasy,4.25
283,adult,4.25
283,science fiction,4.25
283,supernatural,4.25
284,classics,3.64
284,fiction,3.64
284,travel,3.64
284,literature,3.64
284,novels,3.64
