book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_id_clean
972,32829,32829,1924715,1363,553213970,9780553213970.0,Jules Verne,1864.0,Voyage au centre de la Terre,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",eng,3.84,89410,111100,3483,1238,6342,31442,42106,29972,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,32829.0
6688,10507,10507,234717,119,156029065,9780156029060.0,"Umberto Eco, William Weaver, R.C.S. Libri",2000.0,Baudolino,Baudolino,en-US,3.71,13941,16184,760,405,1424,4572,5848,3935,https://images.gr-assets.com/books/1479698120m/10507.jpg,https://images.gr-assets.com/books/1479698120s/10507.jpg,10507.0
8576,25624089,25624089,45436495,12,,,"Bill O'Reilly, Martin Dugard",2015.0,Killing Reagan,Killing Reagan: The Violent Assault That Changed a Presidency,eng,4.08,9794,10919,1174,164,344,1903,4598,3910,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,25624089.0
2021,690926,690926,3187048,5,316003727,9780316003730.0,Stephenie Meyer,2007.0,"The Twilight Collection (Twilight, #1-3)","The Twilight Collection (Twilight, #1-3)",eng,3.78,42361,42383,1127,4560,3613,6924,8607,18679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,690926.0
9055,25790,25790,26510,6,618640142,9780618640140.0,"Alan Lee, Ian McKellen",2005.0,The Lord of the Rings Sketchbook,The Lord of the Rings Sketchbook,eng,4.26,9067,9151,65,268,357,1245,2123,5158,https://images.gr-assets.com/books/1416453209m/25790.jpg,https://images.gr-assets.com/books/1416453209s/25790.jpg,25790.0
953,5091,5091,6309701,105,1416524525,9781416524530.0,Stephen King,2004.0,The Dark Tower,"The Dark Tower (The Dark Tower, #7)",en-US,4.27,93296,104085,3945,1630,3759,13375,31203,54118,https://images.gr-assets.com/books/1372296329m/5091.jpg,https://images.gr-assets.com/books/1372296329s/5091.jpg,5091.0
5360,23846013,23846013,42990051,32,399167846,9780399167840.0,Marie Lu,2015.0,The Rose Society,"The Rose Society (The Young Elites, #2)",eng,4.11,27655,29973,4635,270,1139,5272,11606,11686,https://images.gr-assets.com/books/1443368070m/23846013.jpg,https://images.gr-assets.com/books/1443368070s/23846013.jpg,23846013.0
3858,884288,884288,22431183,69,61056901,9780061056900.0,Terry Pratchett,1994.0,Interesting Times,"Interesting Times (Discworld, #17; Rincewind #5)",en-US,4.17,26733,31905,667,126,661,5613,12693,12812,https://images.gr-assets.com/books/1430881376m/884288.jpg,https://images.gr-assets.com/books/1430881376s/884288.jpg,884288.0
5862,73064,73064,1615880,44,60734574,9780060734570.0,Susan Elizabeth Phillips,2004.0,Natural Born Charmer,"Natural Born Charmer (Chicago Stars, #7)",en-US,4.15,25474,27397,1341,211,806,4829,10433,11118,https://images.gr-assets.com/books/1308742575m/73064.jpg,https://images.gr-assets.com/books/1308742575s/73064.jpg,73064.0
3146,20819682,20819682,40165571,88,1101874082,9781101874080.0,Paulo Coelho,2014.0,Adultério,Adultery,eng,3.01,24797,32317,3412,3996,6824,10484,6761,4252,https://images.gr-assets.com/books/1406247571m/20819682.jpg,https://images.gr-assets.com/books/1406247571s/20819682.jpg,20819682.0
3306,34053,34053,2475078,598,517266555,9780517266560.0,Rudyard Kipling,1902.0,Just So Stories for Little Children,Just So Stories,,4.09,35708,38592,1020,431,1511,7688,13308,15654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,34053.0
3007,24472,24472,2328437,53,140006466X,9781400064660.0,Lisa See,2007.0,Peony in Love,Peony in Love,eng,3.59,34044,37399,4089,1469,4139,10908,12729,8154,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24472.0
9002,402017,402017,391419,6,761117199,9780761117190.0,"Anne Byrn, Anthony Loew",1999.0,The Cake Mix Doctor,The Cake Mix Doctor,,3.95,9660,9730,102,308,653,2092,2793,3884,https://images.gr-assets.com/books/1404582048m/402017.jpg,https://images.gr-assets.com/books/1404582048s/402017.jpg,402017.0
7771,19631,19631,1769,26,312241224,9780312241220.0,Lorrie Moore,1998.0,Birds of America: Stories,Birds of America,eng,4.12,10768,11602,976,140,476,1923,4416,4647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19631.0
7439,820480,820480,2831944,46,1405092726,9781405092720.0,C.J. Sansom,2008.0,Revelation,"Revelation (Matthew Shardlake, #4)",eng,4.32,11868,14266,752,48,209,1613,5696,6700,https://images.gr-assets.com/books/1327170369m/820480.jpg,https://images.gr-assets.com/books/1327170369s/820480.jpg,820480.0
7943,522471,522471,510354,30,142404241,9780142404250.0,Joan Bauer,2000.0,Hope Was Here,Hope Was Here,eng,4.0,14954,15670,1340,217,738,3408,5832,5475,https://images.gr-assets.com/books/1309211597m/522471.jpg,https://images.gr-assets.com/books/1309211597s/522471.jpg,522471.0
9239,141935,141935,136898,24,618065687,9780618065680.0,"Margret Rey, H.A. Rey, Martha Weston",2003.0,Curious George Visits the Library,Curious George Visits the Library,en-US,4.25,10561,10629,71,134,368,1927,2486,5714,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,141935.0
1057,5348,5348,2777175,114,440234743,9780440234750.0,John Grisham,1999.0,The Testament,The Testament,,3.83,80377,86213,2264,1012,5098,24899,31881,23323,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg,5348.0
3155,18114060,18114060,25441290,73,525953493,9780525953490.0,Harlan Coben,2014.0,Missing Υou,Missing You,eng,3.95,24925,33190,3222,372,1335,7150,14937,9396,https://images.gr-assets.com/books/1373737793m/18114060.jpg,https://images.gr-assets.com/books/1373737793s/18114060.jpg,18114060.0
3788,40067,40067,1757108,39,1400080665,9781400080660.0,Erik Larson,2006.0,Thunderstruck,Thunderstruck,en-US,3.67,24760,27979,3402,347,1952,9255,11516,4909,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,40067.0
9190,14367051,14367051,20009001,5,1442472057,9781442472050.0,Cassandra Clare,2012.0,,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",,4.59,10426,11483,264,114,147,826,2137,8259,https://images.gr-assets.com/books/1344663518m/14367051.jpg,https://images.gr-assets.com/books/1344663518s/14367051.jpg,14367051.0
7826,12722,12722,21887652,113,141185538,9780141185540.0,John Steinbeck,1942.0,The Moon Is Down,The Moon Is Down,eng,3.87,12809,14721,1051,166,734,3867,5998,3956,https://images.gr-assets.com/books/1327961310m/12722.jpg,https://images.gr-assets.com/books/1327961310s/12722.jpg,12722.0
7540,29393,29393,522136,9,316787531,9780316787540.0,Michael Azerrad,2001.0,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,,4.2,10562,10904,563,233,335,1394,3987,4955,https://images.gr-assets.com/books/1168029429m/29393.jpg,https://images.gr-assets.com/books/1168029429s/29393.jpg,29393.0
7232,70241,70241,68058,81,312420331,9780312420340.0,J.G. Ballard,1973.0,Crash,Crash,en-CA,3.58,13217,15187,925,825,1804,3900,5091,3567,https://images.gr-assets.com/books/1281416649m/70241.jpg,https://images.gr-assets.com/books/1281416649s/70241.jpg,70241.0
765,92057,92057,47400,105,345350685,9780345350690.0,"Malcolm X, Alex Haley",1965.0,The Autobiography of Malcolm X,The Autobiography of Malcolm X,eng,4.29,124805,131773,3951,2453,3362,16312,41019,68627,https://images.gr-assets.com/books/1434682864m/92057.jpg,https://images.gr-assets.com/books/1434682864s/92057.jpg,92057.0
5020,39980,39980,39678,30,142300705,9780142300700.0,Richard Peck,2000.0,A Year Down Yonder,"A Year Down Yonder (A Long Way from Chicago, #2)",eng,4.1,23310,24350,1635,454,1004,4422,8278,10192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,39980.0
4904,42512,42512,41999,28,034547581X,9780345475820.0,"Harold G. Moore, Joseph L. Galloway",1991.0,We Were Soldiers Once... and Young: Ia Drang - the Battle That Changed the War in Vietnam,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,eng,4.29,18688,20272,476,149,438,2669,7150,9866,https://images.gr-assets.com/books/1328912889m/42512.jpg,https://images.gr-assets.com/books/1328912889s/42512.jpg,42512.0
8094,226858,226858,219740,14,345423291,9780345423290.0,Elizabeth Berg,1998.0,What We Keep ,What We Keep ,eng,3.91,12742,13320,671,71,475,3529,5719,3526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,226858.0
6844,447,447,168560,54,140115854,9780140115860.0,Paul Auster,1989.0,Moon Palace,Moon Palace,eng,3.99,12170,14552,622,149,674,3044,6009,4676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,447.0
2166,18050143,18050143,25332940,50,804139296,9780804139300.0,"Peter Thiel, Blake  Masters",2014.0,"Zero to One: Notes on Start Ups, or How to Build the Future","Zero to One: Notes on Startups, or How to Build the Future",eng,4.17,47807,54697,2872,1018,1786,8004,19845,24044,https://images.gr-assets.com/books/1414347376m/18050143.jpg,https://images.gr-assets.com/books/1414347376s/18050143.jpg,18050143.0
1863,13837,13837,1123099,51,689878575,9780689878570.0,Tamora Pierce,1988.0,Lioness Rampant,"Lioness Rampant (Song of the Lioness, #4)",en-US,4.28,65027,68419,1217,1000,1700,9328,21166,35225,https://images.gr-assets.com/books/1390366673m/13837.jpg,https://images.gr-assets.com/books/1390366673s/13837.jpg,13837.0
7851,6076768,6076768,6253354,24,1416586571,9781416586580.0,Brad Thor,2009.0,The Apostle,"The Apostle (Scot Harvath, #8)",eng,4.11,11267,12851,517,117,375,2412,4964,4983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6076768.0
9124,900070,900070,2813766,22,394837363,9780394837370.0,"Stan Berenstain, Jan Berenstain",1978.0,,The Berenstain Bears Go to School,en-US,4.28,14043,14191,82,168,412,2509,3251,7851,https://images.gr-assets.com/books/1344369033m/900070.jpg,https://images.gr-assets.com/books/1344369033s/900070.jpg,900070.0
2341,30244,30244,4197,34,425209067,9780425209070.0,Laurell K. Hamilton,1997.0,"The Killing Dance (Anita Blake, Vampire Hunter, #6)","The Killing Dance (Anita Blake, Vampire Hunter, #6)",en-US,4.12,54997,60019,1104,576,2303,11614,20375,25151,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,30244.0
5528,57951,57951,814176,55,743281632,9780743281640.0,Robert Crais,2007.0,The Watchman,"The Watchman (Elvis Cole, #11; Joe Pike, #1)",en-US,4.1,17637,19181,884,196,515,3370,8108,6992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,57951.0
6744,239105,239105,2971058,26,786913886,9780786913890.0,R.A. Salvatore,1998.0,The Silent Blade (Paths of Darkness #1),"The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)",en-US,4.1,13813,15240,138,80,577,3125,5446,6012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,239105.0
4004,9646,9646,2566499,151,156421178,9780156421170.0,"George Orwell, Lionel Trilling",1938.0,Homage to Catalonia,Homage to Catalonia,eng,4.14,22227,25881,1500,176,733,4407,10529,10036,https://images.gr-assets.com/books/1394868278m/9646.jpg,https://images.gr-assets.com/books/1394868278s/9646.jpg,9646.0
1124,22206,22206,1311854,67,99437961,9780099437960.0,Chuck Palahniuk,2002.0,Lullaby,Lullaby,,3.73,66713,76680,2586,1404,6142,22378,28519,18237,https://images.gr-assets.com/books/1327268513m/22206.jpg,https://images.gr-assets.com/books/1327268513s/22206.jpg,22206.0
8710,12022496,12022496,17079585,31,345505719,9780345505710.0,Jonathan Kellerman,2012.0,Victims,"Victims (Alex Delaware, #27)",eng,3.94,10482,12555,839,85,467,3165,5245,3593,https://images.gr-assets.com/books/1313220531m/12022496.jpg,https://images.gr-assets.com/books/1313220531s/12022496.jpg,12022496.0
4050,687278,687278,2464740,48,1570623449,9781570623450.0,Pema Chödrön,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,When Things Fall Apart: Heart Advice for Difficult Times,,4.29,20761,23012,1315,339,652,2891,7237,11893,https://images.gr-assets.com/books/1320553046m/687278.jpg,https://images.gr-assets.com/books/1320553046s/687278.jpg,687278.0
7641,262545,262545,254488,15,151012377,9780151012370.0,Ivan Doig,2006.0,The Whistling Season,The Whistling Season,,4.01,11379,13111,2132,133,521,2548,5842,4067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,262545.0
766,23754,23754,1228437,68,1563892278,9781563892270.0,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989.0,Preludes & Nocturnes,Preludes & Nocturnes (The Sandman #1),eng,4.3,122540,138525,4388,2632,3868,16435,41523,74067,https://images.gr-assets.com/books/1411609637m/23754.jpg,https://images.gr-assets.com/books/1411609637s/23754.jpg,23754.0
2345,10215349,10215349,15114912,40,373210515,9780373210510.0,Julie Kagawa,2012.0,The Immortal Rules,"The Immortal Rules (Blood of Eden, #1)",eng,4.1,52376,56265,5673,1495,2534,9215,18420,24601,https://images.gr-assets.com/books/1323357921m/10215349.jpg,https://images.gr-assets.com/books/1323357921s/10215349.jpg,10215349.0
4072,12394068,12394068,17375206,88,1444737090,9781444737100.0,James Bowen,2012.0,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,eng,3.96,17971,27131,3539,483,1507,5973,9814,9354,https://images.gr-assets.com/books/1331779332m/12394068.jpg,https://images.gr-assets.com/books/1331779332s/12394068.jpg,12394068.0
7217,13618,13618,6791,35,1421501708,9781421501700.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #3 (Desu Nōto) Gekisō (激走),"Death Note, Vol. 3: Hard Run (Death Note, #3)",eng,4.42,18012,19155,619,61,273,1970,6141,10710,https://images.gr-assets.com/books/1419952370m/13618.jpg,https://images.gr-assets.com/books/1419952370s/13618.jpg,13618.0
4217,331256,331256,1243896,98,575070536,9780575070530.0,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",1972.0,Пикник на обочине,Roadside Picnic,eng,4.21,17689,25233,1518,206,817,3809,8997,11404,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,331256.0
7953,7775841,7775841,10682678,11,1439157995,9781439157990.0,Mike Birbiglia,2010.0,,Sleepwalk With Me and Other Painfully True Stories,,3.85,10790,11504,795,209,667,2926,4505,3197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7775841.0
5971,7905977,7905977,11169086,15,545175305,9780545175300.0,"Dav Pilkey, George Beard, Harold Hutchins",2010.0,,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",en-US,4.13,14512,15210,303,642,981,2321,3018,8248,https://images.gr-assets.com/books/1328837495m/7905977.jpg,https://images.gr-assets.com/books/1328837495s/7905977.jpg,7905977.0
3351,32831,32831,1167706,661,812972120,9780812972120.0,"Jules Verne, Caleb Carr, Jordan Stump",1874.0,L'île mystérieuse,"The Mysterious Island (Extraordinary Voyages, #12)",eng,4.08,26440,34387,1214,395,1377,6940,11977,13698,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,32831.0
4696,5739373,5739373,5911024,51,399155686,9780399155680.0,Daniel Silva,2009.0,The Defector,"The Defector (Gabriel Allon, #9)",eng,4.28,18927,21361,761,118,373,2743,8298,9829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5739373.0
3400,29641,29641,267229,94,99478447,9780099478450.0,"Graham Greene, Monica Ali",1951.0,The End of the Affair,The End of the Affair,eng,3.96,29372,34226,3089,432,1860,7434,13453,11047,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,29641.0
4082,25564665,25564665,44707128,35,151166066X,9781511660660.0,Elle Kennedy,2015.0,The Mistake,"The Mistake (Off-Campus, #2)",eng,4.15,37148,43538,4083,295,1242,7194,17848,16959,https://images.gr-assets.com/books/1447598937m/25564665.jpg,https://images.gr-assets.com/books/1447598937s/25564665.jpg,25564665.0
9150,17192373,17192373,23645580,53,857520660,9780857520660.0,Rachel Joyce,2013.0,Perfect,Perfect,eng,3.54,8152,10972,1745,352,1197,3535,3976,1912,https://images.gr-assets.com/books/1367838351m/17192373.jpg,https://images.gr-assets.com/books/1367838351s/17192373.jpg,17192373.0
1225,131123,131123,1165972,75,64408639,9780064408640.0,"Lemony Snicket, Brett Helquist",2000.0,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",eng,3.97,99311,103396,2680,1005,4992,25048,37595,34756,https://images.gr-assets.com/books/1320706187m/131123.jpg,https://images.gr-assets.com/books/1320706187s/131123.jpg,131123.0
6293,648194,648194,634333,29,60564652,9780060564650.0,Mary Kay Andrews,2004.0,Hissy Fit,Hissy Fit,en-GB,3.96,16406,18023,1224,230,792,4359,6793,5849,https://images.gr-assets.com/books/1355940330m/648194.jpg,https://images.gr-assets.com/books/1355940330s/648194.jpg,648194.0
